REPORTING_YEAR,STATE_ABBR,CHEM_NAME,CARCINOGEN,CLEAN_AIR,LIST_3350,PBT_IND,PFAS_IND
2007,AR,"1,4-Dichlorobenzene",Y,Y,N,N,N
2007,NC,Dichloromethane,Y,Y,Y,N,N
2007,FL,Cadmium compounds,Y,Y,Y,N,N
2007,WI,"N,N-Dimethylformamide",Y,Y,N,N,N
2007,VA,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2007,WV,Acetaldehyde,Y,Y,N,N,N
2007,VA,"N,N-Dimethylformamide",Y,Y,N,N,N
2007,AL,Aniline,Y,Y,N,N,N
2007,GA,Chloroform,Y,Y,Y,N,N
2007,MT,Ethylbenzene,Y,Y,N,N,N
2007,AL,Vinyl chloride,Y,Y,N,N,N
2007,WV,Ethylene oxide,Y,Y,N,N,N
2007,ME,Catechol,Y,Y,N,N,N
2007,NM,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2007,LA,Beryllium compounds,Y,Y,N,N,N
2007,CA,"1,3-Dichloropropylene",Y,Y,N,N,N
2007,WI,Propylene oxide,Y,Y,N,N,N
2007,NM,Arsenic compounds,Y,Y,N,N,N
2007,MT,Nickel compounds,Y,Y,Y,N,N
2007,IL,Vinyl chloride,Y,Y,N,N,N
2007,WA,Nickel compounds,Y,Y,Y,N,N
2007,NH,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2007,VA,Propylene oxide,Y,Y,N,N,N
2007,NY,Nitrobenzene,Y,Y,N,N,N
2007,NY,Ethyl acrylate,Y,Y,N,N,N
2007,DE,Methyl isobutyl ketone,Y,Y,Y,N,N
2007,CO,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2007,UT,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2007,NE,Chloroform,Y,Y,Y,N,N
2007,NE,Ethylbenzene,Y,Y,N,N,N
2007,KS,"4,4&apos;-Methylenedianiline",Y,Y,N,N,N
2007,AZ,Beryllium compounds,Y,Y,N,N,N
2007,HI,Tetrachloroethylene,Y,Y,Y,N,N
2007,MT,Hexachlorobenzene,Y,Y,N,Y,N
2007,VT,Naphthalene,Y,Y,N,N,N
2007,LA,Diethyl sulfate,Y,Y,N,N,N
2007,MO,"1,4-Dichlorobenzene",Y,Y,N,N,N
2007,TX,Ethylene thiourea,Y,Y,N,N,N
2007,WI,"1,2-Dichloroethane",Y,Y,N,N,N
2008,KS,Trichloroethylene,Y,Y,Y,N,N
2008,TN,Nickel,Y,Y,Y,N,N
2008,MA,Cobalt compounds,Y,Y,N,N,N
2008,CA,Nickel,Y,Y,Y,N,N
2008,VA,Ethyl acrylate,Y,Y,N,N,N
2008,WI,Toxaphene,Y,Y,N,Y,N
2008,KY,Arsenic compounds,Y,Y,N,N,N
2008,OH,Trichloroethylene,Y,Y,Y,N,N
2008,AZ,Polycyclic aromatic compounds,Y,Y,N,Y,N
2008,OH,Chloroform,Y,Y,Y,N,N
2008,IL,"1,3-Butadiene",Y,Y,N,N,N
2008,CA,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2008,SC,Methyl acrylate,Y,N,N,N,N
2008,AL,Cadmium compounds,Y,Y,Y,N,N
2008,NM,Cumene,Y,Y,N,N,N
2008,FL,Formaldehyde,Y,Y,N,N,N
2008,MO,Acetaldehyde,Y,Y,N,N,N
2008,UT,Acrylamide,Y,Y,N,N,N
2008,NV,Cobalt,Y,Y,N,N,N
2008,TN,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2008,MD,Vinyl acetate,Y,Y,N,N,N
2008,SC,Cumene,Y,Y,N,N,N
2008,SC,Pyridine,Y,N,N,N,N
2008,MN,Methyl acrylate,Y,N,N,N,N
2008,GU,Naphthalene,Y,Y,N,N,N
2008,UT,Arsenic,Y,Y,N,N,N
2008,TN,"1,4-Dioxane",Y,Y,N,N,N
2008,KY,Chloroform,Y,Y,Y,N,N
2008,SD,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2008,KS,Tetrachloroethylene,Y,Y,Y,N,N
2008,TX,Vinyl chloride,Y,Y,N,N,N
2008,TN,Cumene,Y,Y,N,N,N
2008,WI,"1,2-Dichloroethane",Y,Y,N,N,N
2008,CA,Cadmium,Y,Y,Y,N,N
2008,IL,Acrylamide,Y,Y,N,N,N
2008,VT,Polycyclic aromatic compounds,Y,Y,N,Y,N
2008,TN,Acrylamide,Y,Y,N,N,N
2008,IA,"1,3-Butadiene",Y,Y,N,N,N
2008,LA,Hexachloroethane,Y,Y,N,N,N
2008,OK,Benzene,Y,Y,Y,N,N
2008,NY,Nitrobenzene,Y,Y,N,N,N
2008,ID,Benzene,Y,Y,Y,N,N
2008,TX,Styrene oxide,Y,Y,N,N,N
2008,MO,Epichlorohydrin,Y,Y,N,N,N
2008,AR,Hydrazine,Y,Y,N,N,N
2008,AR,Beryllium,Y,Y,N,N,N
2008,TN,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2008,PA,Chloroform,Y,Y,Y,N,N
2008,AL,Asbestos (friable),Y,Y,N,N,N
2008,VT,Nickel,Y,Y,Y,N,N
2008,NV,Chlordane,Y,Y,N,Y,N
2008,CT,Nitrobenzene,Y,Y,N,N,N
2008,OH,Benzoic trichloride,Y,Y,N,N,N
2008,NM,Tetrachloroethylene,Y,Y,Y,N,N
2009,TX,Dichloromethane,Y,Y,Y,N,N
2009,OH,Ethyl acrylate,Y,Y,N,N,N
2009,IN,Nickel,Y,Y,Y,N,N
2009,OK,Cobalt,Y,Y,N,N,N
2009,PA,Styrene,Y,Y,N,N,N
2009,GA,Formaldehyde,Y,Y,N,N,N
2009,AR,Methyl isobutyl ketone,Y,Y,Y,N,N
2009,AR,"N,N-Dimethylformamide",Y,Y,N,N,N
2009,PA,Benzene,Y,Y,Y,N,N
2009,WA,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2009,IN,Nickel compounds,Y,Y,Y,N,N
2009,PR,Polycyclic aromatic compounds,Y,Y,N,Y,N
2009,TN,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2009,NC,Acrylamide,Y,Y,N,N,N
2009,KS,Propylene oxide,Y,Y,N,N,N
2009,IL,Dichloromethane,Y,Y,Y,N,N
2009,CA,"N,N-Dimethylformamide",Y,Y,N,N,N
2009,MO,Styrene,Y,Y,N,N,N
2009,WI,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2009,MI,Cobalt,Y,Y,N,N,N
2009,IA,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2009,SD,Lead,Y,N,Y,Y,N
2009,MN,Nickel compounds,Y,Y,Y,N,N
2009,NC,Acetaldehyde,Y,Y,N,N,N
2009,NY,Tetrachloroethylene,Y,Y,Y,N,N
2009,KY,Cadmium,Y,Y,Y,N,N
2009,CO,Dichloromethane,Y,Y,Y,N,N
2009,IN,Cobalt compounds,Y,Y,N,N,N
2009,PR,Ethylbenzene,Y,Y,N,N,N
2009,CA,Cumene,Y,Y,N,N,N
2009,FL,Cobalt compounds,Y,Y,N,N,N
2009,PA,Arsenic compounds,Y,Y,N,N,N
2009,MO,Acetaldehyde,Y,Y,N,N,N
2009,TX,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2009,ND,Tetrachloroethylene,Y,Y,Y,N,N
2009,KS,Cumene,Y,Y,N,N,N
2009,OH,Arsenic,Y,Y,N,N,N
2009,WA,"trans-1,3-Dichloropropene",Y,N,N,N,N
2009,NE,Acrolein,Y,Y,N,N,N
2009,NY,Cadmium compounds,Y,Y,Y,N,N
2009,NY,Pyridine,Y,N,N,N,N
2009,AZ,Molybdenum trioxide,Y,N,N,N,N
2009,WV,"1,3-Butadiene",Y,Y,N,N,N
2009,SC,Arsenic compounds,Y,Y,N,N,N
2009,MT,Methoxone,Y,N,N,N,N
2009,OH,Polychlorinated biphenyls,Y,Y,N,Y,N
2009,KS,Dichloromethane,Y,Y,Y,N,N
2009,AR,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2009,OH,"1,4-Dichlorobenzene",Y,Y,N,N,N
2009,OH,Dimethylcarbamoyl chloride,Y,Y,N,N,N
2009,MI,Vinyl acetate,Y,Y,N,N,N
2009,OK,Benzene,Y,Y,Y,N,N
2009,NM,Ethylene oxide,Y,Y,N,N,N
2009,UT,Urethane,Y,Y,N,N,N
2009,WY,Cumene,Y,Y,N,N,N
2009,RI,"N,N-Dimethylformamide",Y,Y,N,N,N
2009,TX,Chlorothalonil,Y,N,N,N,N
2009,TN,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2009,TN,Vinyl acetate,Y,Y,N,N,N
2009,NJ,Acrylonitrile,Y,Y,N,N,N
2009,MN,Vinyl acetate,Y,Y,N,N,N
2009,NJ,Chloroform,Y,Y,Y,N,N
2009,IA,Polychlorinated biphenyls,Y,Y,N,Y,N
2009,CA,Nitrilotriacetic acid,Y,N,N,N,N
2009,DE,Tetrachloroethylene,Y,Y,Y,N,N
2009,UT,Thiourea,Y,N,N,N,N
2009,NE,Chlordane,Y,Y,N,Y,N
2009,NE,Diazinon,Y,N,N,N,N
2009,NJ,Acrylamide,Y,Y,N,N,N
2010,AR,Propylene oxide,Y,Y,N,N,N
2010,WI,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2010,PA,Nickel compounds,Y,Y,Y,N,N
2010,NJ,Ethylbenzene,Y,Y,N,N,N
2010,TN,Ethylbenzene,Y,Y,N,N,N
2010,MO,Epichlorohydrin,Y,Y,N,N,N
2010,ID,Lead,Y,N,Y,Y,N
2010,MS,Methyl isobutyl ketone,Y,Y,Y,N,N
2010,MN,Nickel,Y,Y,Y,N,N
2010,IN,Nickel,Y,Y,Y,N,N
2010,MA,Styrene,Y,Y,N,N,N
2010,MA,"N,N-Dimethylformamide",Y,Y,N,N,N
2010,PA,Dichloromethane,Y,Y,Y,N,N
2010,IL,Nickel,Y,Y,Y,N,N
2010,LA,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2010,NC,Arsenic compounds,Y,Y,N,N,N
2010,KS,Nickel compounds,Y,Y,Y,N,N
2010,IL,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2010,ME,Polycyclic aromatic compounds,Y,Y,N,Y,N
2010,ME,Nickel compounds,Y,Y,Y,N,N
2010,LA,Arsenic,Y,Y,N,N,N
2010,MI,Polychlorinated biphenyls,Y,Y,N,Y,N
2010,WV,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2010,OH,Beryllium compounds,Y,Y,N,N,N
2010,MO,Propylene oxide,Y,Y,N,N,N
2010,MT,Formaldehyde,Y,Y,N,N,N
2010,KS,Cobalt,Y,Y,N,N,N
2010,TX,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2010,FL,Nickel compounds,Y,Y,Y,N,N
2010,OK,Propylene oxide,Y,Y,N,N,N
2010,LA,"1,2-Dichloropropane",Y,Y,N,N,N
2010,MA,Arsenic compounds,Y,Y,N,N,N
2010,CT,Acrylonitrile,Y,Y,N,N,N
2010,OH,"2,4,6-Trichlorophenol",Y,Y,N,N,N
2010,IL,Creosote,Y,N,N,N,N
2010,MO,Formaldehyde,Y,Y,N,N,N
2010,TN,Ethylene oxide,Y,Y,N,N,N
2010,LA,Cadmium,Y,Y,Y,N,N
2010,WA,Catechol,Y,Y,N,N,N
2010,MO,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2010,DE,Aniline,Y,Y,N,N,N
2010,MT,Cumene,Y,Y,N,N,N
2010,IL,Vinylidene chloride,Y,Y,N,N,N
2010,NE,Chlordane,Y,Y,N,Y,N
2010,NE,Naphthalene,Y,Y,N,N,N
2010,NJ,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2010,NY,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2010,OR,Creosote,Y,N,N,N,N
2010,HI,Lead,Y,N,Y,Y,N
2010,MO,"2,4-D 2-ethylhexyl ester",Y,Y,N,N,N
2010,NC,Vinylidene chloride,Y,Y,N,N,N
2010,TN,Catechol,Y,Y,N,N,N
2010,IA,"2,4-D 2-ethylhexyl ester",Y,Y,N,N,N
2010,CA,Acrylonitrile,Y,Y,N,N,N
2010,NV,Arsenic,Y,Y,N,N,N
2010,VI,Nickel compounds,Y,Y,Y,N,N
2010,OR,2-Nitropropane,Y,Y,N,N,N
2010,OR,Polychlorinated biphenyls,Y,Y,N,Y,N
2010,AL,Vinyl chloride,Y,Y,N,N,N
2010,MI,Chlorophenols,Y,N,N,N,N
2010,NJ,Aniline,Y,Y,N,N,N
2010,ID,Cadmium,Y,Y,Y,N,N
2010,TX,"1,1-Dimethylhydrazine",Y,Y,N,N,N
2010,TX,Ethylene thiourea,Y,Y,N,N,N
2011,KY,Methyl isobutyl ketone,Y,Y,Y,N,N
2011,OR,Styrene,Y,Y,N,N,N
2011,NC,Cobalt compounds,Y,Y,N,N,N
2011,KY,Trichloroethylene,Y,Y,Y,N,N
2011,LA,Styrene,Y,Y,N,N,N
2011,TN,Beryllium,Y,Y,N,N,N
2011,NC,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2011,IA,Nickel,Y,Y,Y,N,N
2011,WV,Acrylonitrile,Y,Y,N,N,N
2011,NJ,Nickel,Y,Y,Y,N,N
2011,VA,Arsenic compounds,Y,Y,N,N,N
2011,OR,Naphthalene,Y,Y,N,N,N
2011,WA,Formaldehyde,Y,Y,N,N,N
2011,AR,Formaldehyde,Y,Y,N,N,N
2011,ME,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2011,TX,"1,2-Butylene oxide",Y,Y,N,N,N
2011,GA,Dichloromethane,Y,Y,Y,N,N
2011,MN,Acetaldehyde,Y,Y,N,N,N
2011,AR,"N,N-Dimethylformamide",Y,Y,N,N,N
2011,LA,Acrylonitrile,Y,Y,N,N,N
2011,GU,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2011,IA,"2,4-Dinitrotoluene",Y,Y,N,N,N
2011,TX,"2,4-D",Y,Y,N,N,N
2011,PR,Styrene,Y,Y,N,N,N
2011,IL,"1,3-Butadiene",Y,Y,N,N,N
2011,DC,Lead,Y,N,Y,Y,N
2011,NC,Cadmium,Y,Y,Y,N,N
2011,AR,Arsenic,Y,Y,N,N,N
2011,AR,Carbon tetrachloride,Y,Y,Y,N,N
2011,AR,Nitrobenzene,Y,Y,N,N,N
2011,AR,Toxaphene,Y,Y,N,Y,N
2011,TX,"1,2,3-Trichloropropane",Y,N,N,N,N
2011,TX,"1,3-Dichloropropylene",Y,Y,N,N,N
2011,NC,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2011,KS,"1,3-Butadiene",Y,Y,N,N,N
2011,VI,"1,3-Butadiene",Y,Y,N,N,N
2011,VI,2-Nitropropane,Y,Y,N,N,N
2011,MP,Ethylbenzene,Y,Y,N,N,N
2011,MN,"1,4-Dioxane",Y,Y,N,N,N
2011,HI,Methyl isobutyl ketone,Y,Y,Y,N,N
2011,IL,Chlordane,Y,Y,N,Y,N
2011,CA,Catechol,Y,Y,N,N,N
2011,LA,Quinoline,Y,Y,N,N,N
2011,AL,Aniline,Y,Y,N,N,N
2011,TN,Acrylamide,Y,Y,N,N,N
2011,TX,N-Nitroso-N-ethylurea,Y,N,N,N,N
2011,AL,Cobalt,Y,Y,N,N,N
2011,MI,Phenytoin,Y,Y,N,N,N
2011,OH,"1,2-Dibromo-3-chloropropane",Y,Y,N,N,N
2011,OH,o-Toluidine hydrochloride,Y,N,N,N,N
2011,NY,"1,2-Dichloroethane",Y,Y,N,N,N
2011,TX,N-Nitrosopiperidine,Y,N,N,N,N
2011,MI,Tetrachloroethylene,Y,Y,Y,N,N
2011,MI,Asbestos (friable),Y,Y,N,N,N
2011,IL,Aniline,Y,Y,N,N,N
2011,ND,Tetrachloroethylene,Y,Y,Y,N,N
2011,CT,Tetrachloroethylene,Y,Y,Y,N,N
2011,FL,Tetrachloroethylene,Y,Y,Y,N,N
2011,OR,2-Nitropropane,Y,Y,N,N,N
2011,UT,Thiourea,Y,N,N,N,N
2011,NM,Formaldehyde,Y,Y,N,N,N
2011,VA,"1,2-Butylene oxide",Y,Y,N,N,N
2012,AZ,Styrene,Y,Y,N,N,N
2012,MD,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2012,MO,Polycyclic aromatic compounds,Y,Y,N,Y,N
2012,AR,Methyl isobutyl ketone,Y,Y,Y,N,N
2012,OK,Styrene,Y,Y,N,N,N
2012,CT,"N,N-Dimethylformamide",Y,Y,N,N,N
2012,WI,Acetaldehyde,Y,Y,N,N,N
2012,MD,Styrene,Y,Y,N,N,N
2012,OH,Polycyclic aromatic compounds,Y,Y,N,Y,N
2012,IL,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2012,IN,Cobalt compounds,Y,Y,N,N,N
2012,OH,Cobalt compounds,Y,Y,N,N,N
2012,TX,Benzene,Y,Y,Y,N,N
2012,LA,Catechol,Y,Y,N,N,N
2012,OK,Cobalt,Y,Y,N,N,N
2012,NM,Ethylene oxide,Y,Y,N,N,N
2012,MI,Formaldehyde,Y,Y,N,N,N
2012,CT,Naphthalene,Y,Y,N,N,N
2012,MD,Vinyl acetate,Y,Y,N,N,N
2012,KY,Naphthalene,Y,Y,N,N,N
2012,SC,Epichlorohydrin,Y,Y,N,N,N
2012,VA,"1,2-Dichloropropane",Y,Y,N,N,N
2012,NE,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2012,SC,Acrylonitrile,Y,Y,N,N,N
2012,MA,Benzene,Y,Y,Y,N,N
2012,KY,Ethyl acrylate,Y,Y,N,N,N
2012,AK,Naphthalene,Y,Y,N,N,N
2012,ND,Formaldehyde,Y,Y,N,N,N
2012,CO,Methyl isobutyl ketone,Y,Y,Y,N,N
2012,UT,Cumene,Y,Y,N,N,N
2012,AL,Cobalt compounds,Y,Y,N,N,N
2012,LA,Acetamide,Y,Y,N,N,N
2012,KS,Beryllium compounds,Y,Y,N,N,N
2012,ME,Propylene oxide,Y,Y,N,N,N
2012,VI,Polycyclic aromatic compounds,Y,Y,N,Y,N
2012,KY,Vinyl chloride,Y,Y,N,N,N
2012,OR,2-Nitropropane,Y,Y,N,N,N
2012,OR,Arsenic,Y,Y,N,N,N
2012,MI,Arsenic compounds,Y,Y,N,N,N
2012,CA,Molybdenum trioxide,Y,N,N,N,N
2012,TX,"1,2-Dichloropropane",Y,Y,N,N,N
2012,TX,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2012,KY,Chloroform,Y,Y,Y,N,N
2012,NC,Beryllium,Y,Y,N,N,N
2012,MO,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2012,DE,Cobalt compounds,Y,Y,N,N,N
2012,MO,"1,4-Dichlorobenzene",Y,Y,N,N,N
2012,LA,Diethyl sulfate,Y,Y,N,N,N
2012,OH,"1,2-Dibromo-3-chloropropane",Y,Y,N,N,N
2012,OH,Creosote,Y,N,N,N,N
2012,GA,"2,4-D",Y,Y,N,N,N
2012,SC,Chlordane,Y,Y,N,Y,N
2012,RI,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2012,MI,Chlorophenols,Y,N,N,N,N
2012,UT,Chlordane,Y,Y,N,Y,N
2012,UT,Creosote,Y,N,N,N,N
2012,NC,Epichlorohydrin,Y,Y,N,N,N
2012,NH,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2012,IA,"N,N-Dimethylformamide",Y,Y,N,N,N
2012,TX,Diazinon,Y,N,N,N,N
2012,TX,Diepoxybutane,Y,N,N,N,N
2012,NV,Vinyl acetate,Y,Y,N,N,N
2012,WI,Ethyl acrylate,Y,Y,N,N,N
2012,CT,Creosote,Y,N,N,N,N
2012,MO,Epichlorohydrin,Y,Y,N,N,N
2012,MS,"1,3-Butadiene",Y,Y,N,N,N
2012,MO,Methoxone,Y,N,N,N,N
2012,TX,Bis(chloromethyl) ether,Y,Y,N,N,N
2012,AL,Hexachlorobenzene,Y,Y,N,Y,N
2013,NC,Lead,Y,N,Y,Y,N
2013,SD,Lead,Y,N,Y,Y,N
2013,PR,Polycyclic aromatic compounds,Y,Y,N,Y,N
2013,AR,Nickel compounds,Y,Y,Y,N,N
2013,IL,Acetaldehyde,Y,Y,N,N,N
2013,OR,Styrene,Y,Y,N,N,N
2013,IA,Acetaldehyde,Y,Y,N,N,N
2013,TN,Acetaldehyde,Y,Y,N,N,N
2013,CO,Lead,Y,N,Y,Y,N
2013,PA,Methyl isobutyl ketone,Y,Y,Y,N,N
2013,MS,Lead,Y,N,Y,Y,N
2013,OK,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2013,NC,Methyl acrylate,Y,N,N,N,N
2013,MS,Nickel compounds,Y,Y,Y,N,N
2013,TX,Polychlorinated biphenyls,Y,Y,N,Y,N
2013,NH,Nickel,Y,Y,Y,N,N
2013,RI,Acetaldehyde,Y,Y,N,N,N
2013,NJ,Cumene,Y,Y,N,N,N
2013,AL,Acrylonitrile,Y,Y,N,N,N
2013,OR,Naphthalene,Y,Y,N,N,N
2013,NC,"1,4-Dioxane",Y,Y,N,N,N
2013,TX,Cadmium,Y,Y,Y,N,N
2013,NV,Nickel,Y,Y,Y,N,N
2013,VA,Ethylene oxide,Y,Y,N,N,N
2013,TX,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2013,NV,Polycyclic aromatic compounds,Y,Y,N,Y,N
2013,FL,"N,N-Dimethylformamide",Y,Y,N,N,N
2013,OR,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2013,MT,Naphthalene,Y,Y,N,N,N
2013,OH,Acetaldehyde,Y,Y,N,N,N
2013,KS,Cumene,Y,Y,N,N,N
2013,ME,Cobalt,Y,Y,N,N,N
2013,KY,Tetrachloroethylene,Y,Y,Y,N,N
2013,NC,Vinyl fluoride,Y,N,N,N,N
2013,IN,Cumene,Y,Y,N,N,N
2013,LA,Vinyl chloride,Y,Y,N,N,N
2013,GA,Diazinon,Y,N,N,N,N
2013,RI,Styrene,Y,Y,N,N,N
2013,NV,Urethane,Y,Y,N,N,N
2013,ID,Cadmium compounds,Y,Y,Y,N,N
2013,LA,Methyl acrylate,Y,N,N,N,N
2013,FL,Catechol,Y,Y,N,N,N
2013,AL,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2013,MO,Pyridine,Y,N,N,N,N
2013,AL,Cadmium compounds,Y,Y,Y,N,N
2013,RI,Nickel,Y,Y,Y,N,N
2013,MI,"1,2-Dichloropropane",Y,Y,N,N,N
2013,NJ,Polychlorinated biphenyls,Y,Y,N,Y,N
2013,CA,Chloroform,Y,Y,Y,N,N
2013,TX,"1,2,3-Trichloropropane",Y,N,N,N,N
2013,AR,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2013,SC,Urethane,Y,Y,N,N,N
2013,OH,Thiourea,Y,N,N,N,N
2013,WV,Chloroform,Y,Y,Y,N,N
2013,CO,Arsenic compounds,Y,Y,N,N,N
2013,PA,Heptachlor,Y,Y,N,Y,N
2013,NY,Chloroform,Y,Y,Y,N,N
2013,PR,Cumene,Y,Y,N,N,N
2013,AS,Polycyclic aromatic compounds,Y,Y,N,Y,N
2013,IN,Aniline,Y,Y,N,N,N
2013,OH,"4,4&apos;-Diaminodiphenyl ether",Y,Y,N,N,N
2014,MP,Ethylbenzene,Y,Y,N,N,N
2014,MI,Ethylbenzene,Y,Y,N,N,N
2014,TN,Ethylbenzene,Y,Y,N,N,N
2014,WA,Formaldehyde,Y,Y,N,N,N
2014,PA,Styrene,Y,Y,N,N,N
2014,CA,Naphthalene,Y,Y,N,N,N
2014,MO,Lead,Y,N,Y,Y,N
2014,NC,Cobalt,Y,Y,N,N,N
2014,NY,Dichloromethane,Y,Y,Y,N,N
2014,VA,Styrene,Y,Y,N,N,N
2014,NJ,Epichlorohydrin,Y,Y,N,N,N
2014,MN,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2014,AZ,Nickel compounds,Y,Y,Y,N,N
2014,WY,Acetaldehyde,Y,Y,N,N,N
2014,RI,Lead,Y,N,Y,Y,N
2014,ID,Asbestos (friable),Y,Y,N,N,N
2014,PR,Naphthalene,Y,Y,N,N,N
2014,HI,Polycyclic aromatic compounds,Y,Y,N,Y,N
2014,GA,Polycyclic aromatic compounds,Y,Y,N,Y,N
2014,KY,Dichloromethane,Y,Y,Y,N,N
2014,UT,Tetrachloroethylene,Y,Y,Y,N,N
2014,MT,Cobalt compounds,Y,Y,N,N,N
2014,MT,Naphthalene,Y,Y,N,N,N
2014,WV,Polycyclic aromatic compounds,Y,Y,N,Y,N
2014,KY,Formaldehyde,Y,Y,N,N,N
2014,KY,Ethyl acrylate,Y,Y,N,N,N
2014,FL,Acetaldehyde,Y,Y,N,N,N
2014,RI,Polycyclic aromatic compounds,Y,Y,N,Y,N
2014,UT,Nickel,Y,Y,Y,N,N
2014,AR,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2014,KS,Dichloromethane,Y,Y,Y,N,N
2014,MO,Acrylonitrile,Y,Y,N,N,N
2014,LA,Acrylamide,Y,Y,N,N,N
2014,SD,Ethylbenzene,Y,Y,N,N,N
2014,TX,Beryllium compounds,Y,Y,N,N,N
2014,GA,Ethylene oxide,Y,Y,N,N,N
2014,KS,Nickel compounds,Y,Y,Y,N,N
2014,WA,Pentachlorophenol,Y,Y,N,N,N
2014,MO,Ethylene oxide,Y,Y,N,N,N
2014,AL,Methyl isobutyl ketone,Y,Y,Y,N,N
2014,NV,Polychlorinated biphenyls,Y,Y,N,Y,N
2014,MO,Vinylidene chloride,Y,Y,N,N,N
2014,NC,Vinylidene chloride,Y,Y,N,N,N
2014,TX,"4,4&apos;-Diaminodiphenyl ether",Y,Y,N,N,N
2014,ME,Nickel compounds,Y,Y,Y,N,N
2014,AL,Cumene,Y,Y,N,N,N
2014,CO,Pyridine,Y,N,N,N,N
2014,DE,Hexachlorobenzene,Y,Y,N,Y,N
2014,VA,Cumene,Y,Y,N,N,N
2014,NY,Creosote,Y,N,N,N,N
2014,VI,Cumene,Y,Y,N,N,N
2014,TX,"1,2-Dibromoethane",Y,Y,N,N,N
2014,LA,"4,4&apos;-Methylenedianiline",Y,Y,N,N,N
2014,LA,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2014,NM,Nickel compounds,Y,Y,Y,N,N
2014,PA,"1,3-Butadiene",Y,Y,N,N,N
2014,CT,Molybdenum trioxide,Y,N,N,N,N
2014,TX,N-Nitroso-N-ethylurea,Y,N,N,N,N
2014,TX,o-Toluidine,Y,Y,N,N,N
2014,TX,Trypan blue,Y,Y,N,N,N
2014,UT,Aniline,Y,Y,N,N,N
2014,UT,Chlordane,Y,Y,N,Y,N
2014,UT,Creosote,Y,N,N,N,N
2014,IL,"2,4-D",Y,Y,N,N,N
2014,SC,Polychlorinated biphenyls,Y,Y,N,Y,N
2014,MS,"1,3-Butadiene",Y,Y,N,N,N
2014,MI,Hexachlorobenzene,Y,Y,N,Y,N
2014,OH,"1,2,3-Trichloropropane",Y,N,N,N,N
2014,OH,Ethylene oxide,Y,Y,N,N,N
2014,OH,Polychlorinated alkanes (C10-C13),Y,N,N,N,N
2014,MO,Hydrazine,Y,Y,N,N,N
2014,CA,Beryllium,Y,Y,N,N,N
2014,MP,Naphthalene,Y,Y,N,N,N
2014,NE,Malathion,Y,N,N,N,N
2014,IL,"N,N-Dimethylformamide",Y,Y,N,N,N
2014,SC,Chloroform,Y,Y,Y,N,N
2014,WI,"N,N-Dimethylformamide",Y,Y,N,N,N
2015,MD,Nickel compounds,Y,Y,Y,N,N
2015,TN,Nickel,Y,Y,Y,N,N
2015,WI,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2015,IL,Acetaldehyde,Y,Y,N,N,N
2015,GA,Cobalt,Y,Y,N,N,N
2015,OH,Methyl isobutyl ketone,Y,Y,Y,N,N
